Temporada,Equipo,J1,J2,J3,J4,J5,J6,J7,J8,J9,J10,J11,J12,J13,J14,J15,J16,J17,J18,J19,J20,J21,J22,J23,J24,J25,J26,J27,J28,J29,J30,J31,J32,J33,J34,J35,J36,J37,J38,J39,J40,J41,J42,J43,J44
1932-33,Barcelona,Francisco Elorza,Pedro Escartín Morán,Luis Medina Toledo,Vicente Gómez Juaneda,Juan José Canga-Argüelles Ballesteros,Santiago Ledesma,Ramón Melcón Bartolomé,Arturo López Espinosa,Luis Vicente Sanchis Orduña,Vicente Gómez Juaneda,Ramón Melcón Bartolomé,Tomás Balaguer García,Francisco Villanueva Calonge,Luis Vicente Sanchis Orduña,Luis Vicente Sanchis Orduña,Tomás Balaguer García,Ángel Castarlenas Mora,Julio Ostalé Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,
1932-33,Betis,Ramón Melcón Bartolomé,Agustín Vilalta Bars,Luis Vicente Sanchis Orduña,Julio Ostalé Gómez,Juan José Canga-Argüelles Ballesteros,Pedro Vicente Saturnino Vallana Jeanguenat,Luis Vicente Sanchis Orduña,Julio Ostalé Gómez,Pedro Escartín Morán,Jesús Arribas Seijas,José María Steimborn Ludeuvik,Eduardo Iturralde Gorostiaga,Agustín Vilalta Bars,Luis Vicente Sanchis Orduña,Ángel Castarlenas Mora,José María Steimborn Ludeuvik,Jesús Arribas Seijas,Vicente Gómez Juaneda,,,,,,,,,,,,,,,,,,,,,,,,,,
1932-33,Real Sociedad,Francisco Elorza,Ángel Castarlenas Mora,Luis Vicente Sanchis Orduña,Ramón Melcón Bartolomé,Luis Medina Toledo,Pedro Escartín Morán,Guillermo Comorera Gatuellas,Ramón Melcón Bartolomé,Guillermo Comorera Gatuellas,Vicente Gómez Juaneda,Jesús Arribas Seijas,Eduardo Iturralde Gorostiaga,Pedro Escartín Morán,Juan José Canga-Argüelles Ballesteros,Guillermo Comorera Gatuellas,Agustín Vilalta Bars,Guillermo Comorera Gatuellas,Ramón Melcón Bartolomé,,,,,,,,,,,,,,,,,,,,,,,,,,
1932-33,Arenas,Guillermo Comorera Gatuellas,Juan José Canga-Argüelles Ballesteros,Eduardo Iturralde Gorostiaga,Vicente Gómez Juaneda,José María Steimborn Ludeuvik,José María Steimborn Ludeuvik,Luis Vicente Sanchis Orduña,Agustín Vilalta Bars,Guillermo Comorera Gatuellas,Juan José Canga-Argüelles Ballesteros,Pedro Escartín Morán,Francisco Elorza,Francisco Villanueva Calonge,Ramón Melcón Bartolomé,Pedro Escartín Morán,José María Steimborn Ludeuvik,Agustín Vilalta Bars,Ramón Melcón Bartolomé,,,,,,,,,,,,,,,,,,,,,,,,,,
1932-33,Racing de Santander,José María Steimborn Ludeuvik,Santiago Insausti,Ezequiel Montero Román,Pedro Escartín Morán,José María Steimborn Ludeuvik,Pedro Vicente Saturnino Vallana Jeanguenat,Eduardo Iturralde Gorostiaga,Ramón Melcón Bartolomé,Luis Vicente Sanchis Orduña,José María Steimborn Ludeuvik,Santiago Ledesma,Ramón Melcón Bartolomé,Jesús Arribas Seijas,Ramón Melcón Bartolomé,Ángel Castarlenas Mora,Julio Ostalé Gómez,Guillermo Comorera Gatuellas,Julio Ostalé Gómez,,,,,,,,,,,,,,,,,,,,,,,,,,
1932-33,Valencia,Guillermo Comorera Gatuellas,Agustín Vilalta Bars,Luis Medina Toledo,Pedro Escartín Morán,Jesús Arribas Seijas,Ezequiel Montero Román,Guillermo Comorera Gatuellas,Jesús Arribas Seijas,Julio Ostalé Gómez,Juan José Canga-Argüelles Ballesteros,José María Steimborn Ludeuvik,Tomás Balaguer García,Jesús Arribas Seijas,Jesús Arribas Seijas,Pedro Vicente Saturnino Vallana Jeanguenat,Agustín Vilalta Bars,Julio Ostalé Gómez,Pedro Escartín Morán,,,,,,,,,,,,,,,,,,,,,,,,,,
1932-33,Alavés,José María Steimborn Ludeuvik,Pedro Escartín Morán,Santiago Insausti,Ramón Melcón Bartolomé,Luis del Campo Echevarría,José María Steimborn Ludeuvik,Tomás Balaguer García,Julio Ostalé Gómez,Julio Ostalé Gómez,José María Steimborn Ludeuvik,Ramón Melcón Bartolomé,Ángel Castarlenas Mora,Pedro Escartín Morán,Eduardo Iturralde Gorostiaga,Pedro Escartín Morán,Arturo López Espinosa,Jesús Arribas Seijas,Pedro Escartín Morán,,,,,,,,,,,,,,,,,,,,,,,,,,
1933-34,Athletic Club,Ramón Melcón Bartolomé,Guillermo Comorera Gatuellas,José María Steimborn Ludeuvik,Francisco Villanueva Calonge,Luis del Campo Echevarría,Eduardo Iturralde Gorostiaga,Jesús Arribas Seijas,Pedro Escartín Morán,José María Steimborn Ludeuvik,Jesús Arribas Seijas,Guillermo Comorera Gatuellas,Ángel Castarlenas Mora,José María Steimborn Ludeuvik,Darío Zabala Emparanza,Agustín Vilalta Bars,Ángel Castarlenas Mora,Julio Ostalé Gómez,Guillermo Comorera Gatuellas,,,,,,,,,,,,,,,,,,,,,,,,,,
1933-34,Real Madrid,José María Steimborn Ludeuvik,Francisco Villanueva Calonge,Jesús Elizari Navarlaz,Pedro Vicente Saturnino Vallana Jeanguenat,José María Steimborn Ludeuvik,Eduardo Iturralde Gorostiaga,Luis Vicente Sanchis Orduña,Julio Ostalé Gómez,Luis del Campo Echevarría,Ángel Castarlenas Mora,Agustín Vilalta Bars,Jesús Arribas Seijas,Pedro Vicente Saturnino Vallana Jeanguenat,Eduardo Iturralde Gorostiaga,Agustín Vilalta Bars,Jesús Arribas Seijas,Eduardo Iturralde Gorostiaga,José María Steimborn Ludeuvik,,,,,,,,,,,,,,,,,,,,,,,,,,
1933-34,Racing de Santander,Luis Iglesias Gracia,Pedro Escartín Morán,Ramón Melcón Bartolomé,Ramón Melcón Bartolomé,José María Steimborn Ludeuvik,Jesús Arribas Seijas,Pedro Escartín Morán,Guillermo Comorera Gatuellas,José María Steimborn Ludeuvik,Pedro Vicente Saturnino Vallana Jeanguenat,José Villaverde Fernández,Pedro Vicente Saturnino Vallana Jeanguenat,Julio Ostalé Gómez,Eduardo Iturralde Gorostiaga,Luis Vicente Sanchis Orduña,José María Steimborn Ludeuvik,Ramón Melcón Bartolomé,Guillermo Comorera Gatuellas,,,,,,,,,,,,,,,,,,,,,,,,,,
1933-34,Betis,Luis Iglesias Gracia,Guillermo Comorera Gatuellas,Juan José Canga-Argüelles Ballesteros,Guillermo Comorera Gatuellas,Luis Vicente Sanchis Orduña,Ramón Melcón Bartolomé,Luis Vicente Sanchis Orduña,Agustín Vilalta Bars,Julio Ostalé Gómez,Pedro Vicente Saturnino Vallana Jeanguenat,Guillermo Comorera Gatuellas,Pedro Escartín Morán,Eduardo Iturralde Gorostiaga,Juan José Canga-Argüelles Ballesteros,Ezequiel Montero Román,Jesús Arribas Seijas,Jesús Arribas Seijas,Luis Vicente Sanchis Orduña,,,,,,,,,,,,,,,,,,,,,,,,,,
1933-34,Real Sociedad,Luis Vicente Sanchis Orduña,Ezequiel Montero Román,Jesús Elizari Navarlaz,Ángel Castarlenas Mora,Jesús Elizari Navarlaz,Jesús Arribas Seijas,Jesús Arribas Seijas,Agustín Vilalta Bars,Ezequiel Montero Román,Eduardo Iturralde Gorostiaga,Ramón Melcón Bartolomé,Jesús Arribas Seijas,Ángel Castarlenas Mora,Ramón Melcón Bartolomé,Luis Vicente Sanchis Orduña,Ángel Castarlenas Mora,Jesús Arribas Seijas,Ezequiel Montero Román,,,,,,,,,,,,,,,,,,,,,,,,,,
1933-34,Real Oviedo,José Villaverde Fernández,Pedro Escartín Morán,José María Steimborn Ludeuvik,Guillermo Comorera Gatuellas,Pedro Escartín Morán,Pedro Vicente Saturnino Vallana Jeanguenat,Agustín Vilalta Bars,Julio Ostalé Gómez,Ezequiel Montero Román,Ramón Melcón Bartolomé,José Villaverde Fernández,Ángel Castarlenas Mora,Eduardo Iturralde Gorostiaga,Luis Iglesias Gracia,Pedro Escartín Morán,Ezequiel Montero Román,Eduardo Iturralde Gorostiaga,Ezequiel Montero Román,,,,,,,,,,,,,,,,,,,,,,,,,,
1933-34,Valencia,Ramón Melcón Bartolomé,Francisco Villanueva Calonge,Juan José Canga-Argüelles Ballesteros,Ángel Castarlenas Mora,Pedro Escartín Morán,Luis Medina Toledo,Tomás Balaguer García,Guillermo Comorera Gatuellas,Pedro Escartín Morán,Jesús Arribas Seijas,Agustín Vilalta Bars,Pedro Escartín Morán,Ángel Castarlenas Mora,Luis Iglesias Gracia,Tomás Balaguer García,Julio Ostalé Gómez,Ramón Melcón Bartolomé,Pedro Escartín Morán,,,,,,,,,,,,,,,,,,,,,,,,,,
1933-34,Espanyol,Luis Vicente Sanchis Orduña,Ángel Castarlenas Mora,Ramón Melcón Bartolomé,Francisco Villanueva Calonge,Luis Vicente Sanchis Orduña,Pedro Vicente Saturnino Vallana Jeanguenat,Tomás Balaguer García,Ezequiel Montero Román,Luis del Campo Echevarría,Eduardo Iturralde Gorostiaga,Tomás Balaguer García,Pedro Vicente Saturnino Vallana Jeanguenat,José María Steimborn Ludeuvik,Juan José Canga-Argüelles Ballesteros,Pedro Escartín Morán,Julio Ostalé Gómez,Pedro Escartín Morán,José María Steimborn Ludeuvik,,,,,,,,,,,,,,,,,,,,,,,,,,
1933-34,Barcelona,José Villaverde Fernández,Ángel Castarlenas Mora,Julio Ostalé Gómez,Pedro Vicente Saturnino Vallana Jeanguenat,Jesús Elizari Navarlaz,Luis Medina Toledo,Pedro Escartín Morán,Pedro Escartín Morán,Julio Ostalé Gómez,Ramón Melcón Bartolomé,Tomás Balaguer García,Luis Iglesias Gracia,Pedro Vicente Saturnino Vallana Jeanguenat,Ramón Melcón Bartolomé,Tomás Balaguer García,José María Steimborn Ludeuvik,Julio Ostalé Gómez,Luis Vicente Sanchis Orduña,,,,,,,,,,,,,,,,,,,,,,,,,,
1933-34,Arenas,José María Steimborn Ludeuvik,Ezequiel Montero Román,Julio Ostalé Gómez,Ramón Melcón Bartolomé,Luis del Campo Echevarría,Ramón Melcón Bartolomé,Agustín Vilalta Bars,Ezequiel Montero Román,Pedro Escartín Morán,Ángel Castarlenas Mora,Ramón Melcón Bartolomé,Luis Iglesias Gracia,Julio Ostalé Gómez,Darío Zabala Emparanza,Ezequiel Montero Román,Ezequiel Montero Román,Pedro Escartín Morán,Pedro Escartín Morán,,,,,,,,,,,,,,,,,,,,,,,,,,
1934-35,Betis,Antonio Jáuregui Ansó,Luis Iglesias Gracia,Antonio Jáuregui Ansó,Pedro Escartín Morán,Luis Vicente Sanchis Orduña,Julio Ostalé Gómez,Pedro Escartín Morán,Eduardo Iturralde Gorostiaga,Ramón Melcón Bartolomé,Agustín Vilalta Bars,Juan José Canga-Argüelles Ballesteros,Julio Ostalé Gómez,Pedro Vicente Saturnino Vallana Jeanguenat,Juan José Canga-Argüelles Ballesteros,Ángel Castarlenas Mora,Eduardo Iturralde Gorostiaga,Luis Vicente Sanchis Orduña,Ramón Melcón Bartolomé,Luis Iglesias Gracia,Guillermo Comorera Gatuellas,Agustín Vilalta Bars,Eduardo Iturralde Gorostiaga,,,,,,,,,,,,,,,,,,,,,,
1934-35,Real Madrid,Antonio Jáuregui Ansó,Eduardo Iturralde Gorostiaga,Pedro Escartín Morán,Eduardo Iturralde Gorostiaga,Pedro Vicente Saturnino Vallana Jeanguenat,Jesús Arribas Seijas,Darío Zabala Emparanza,Antonio Jáuregui Ansó,Ángel Castarlenas Mora,Francisco Villanueva Calonge,Estanislao Simón Cabarga,Julio Ostalé Gómez,Luis Medina Toledo,Ramón Melcón Bartolomé,Eduardo Iturralde Gorostiaga,Luis Vicente Sanchis Orduña,Jesús Arribas Seijas,Julio Ostalé Gómez,Isaac Fernández,Ángel Castarlenas Mora,Eduardo Iturralde Gorostiaga,José Villaverde Fernández,,,,,,,,,,,,,,,,,,,,,,
1934-35,Real Oviedo,Francisco Villanueva Calonge,Pedro Escartín Morán,José María Steimborn Ludeuvik,Eduardo Iturralde Gorostiaga,Julio Ostalé Gómez,Ramón Melcón Bartolomé,Pedro Escartín Morán,Eloy Hernández Areces,José María Steimborn Ludeuvik,Pedro Escartín Morán,José Villaverde Fernández,Luis Iglesias Gracia,Pedro Escartín Morán,José María Steimborn Ludeuvik,Eduardo Iturralde Gorostiaga,José María Steimborn Ludeuvik,Antonio Jáuregui Ansó,Ramón Melcón Bartolomé,Ezequiel Montero Román,Manuel Vallés,Estanislao Simón Cabarga,Luis del Campo Echevarría,,,,,,,,,,,,,,,,,,,,,,
1934-35,Athletic Club,Francisco Villanueva Calonge,Ezequiel Montero Román,Guillermo Comorera Gatuellas,Ramón Melcón Bartolomé,Pedro Escartín Morán,Jesús Arribas Seijas,José María Steimborn Ludeuvik,Manuel Vallés,Ramón Melcón Bartolomé,Ángel Castarlenas Mora,Luis Vicente Sanchis Orduña,Luis Iglesias Gracia,Lorenzo Torres Martín,Guillermo Comorera Gatuellas,Jesús Arribas Seijas,Pedro Escartín Morán,Jesús Arribas Seijas,Juan José Canga-Argüelles Ballesteros,Darío Zabala Emparanza,Guillermo Comorera Gatuellas,Jesús Arribas Seijas,Jesús Elizari Navarlaz,,,,,,,,,,,,,,,,,,,,,,
1934-35,Sevilla,Luis Vicente Sanchis Orduña,Pedro Escartín Morán,Ezequiel Montero Román,Ramón Melcón Bartolomé,Agustín Vilalta Bars,Juan José Canga-Argüelles Ballesteros,Darío Zabala Emparanza,Luis Vicente Sanchis Orduña,Julio Ostalé Gómez,Agustín Vilalta Bars,Jesús Arribas Seijas,Pedro Vicente Saturnino Vallana Jeanguenat,Pedro Escartín Morán,Pedro Escartín Morán,Jesús Arribas Seijas,Lorenzo Torres Martín,Eduardo Iturralde Gorostiaga,Julio Ostalé Gómez,Tomás Balaguer García,Ricardo Álvarez Lobo,Agustín Vilalta Bars,Lorenzo Torres Martín,,,,,,,,,,,,,,,,,,,,,,
1934-35,Barcelona,Julio Ostalé Gómez,Luis Iglesias Gracia,Juan José Canga-Argüelles Ballesteros,Manuel Vallés,Julio Ostalé Gómez,Ginés Santiago,José María Steimborn Ludeuvik,Luis Vicente Sanchis Orduña,Pedro Escartín Morán,Francisco Villanueva Calonge,Eduardo Iturralde Gorostiaga,Tomás Balaguer García,Pedro Vicente Saturnino Vallana Jeanguenat,Manuel Vallés,José María Steimborn Ludeuvik,José María Steimborn Ludeuvik,Pedro Vicente Saturnino Vallana Jeanguenat,Juan José Canga-Argüelles Ballesteros,Tomás Balaguer García,Pedro Vicente Saturnino Vallana Jeanguenat,Eduardo Iturralde Gorostiaga,Juan José Canga-Argüelles Ballesteros,,,,,,,,,,,,,,,,,,,,,,
1934-35,Atlético de Madrid,Luis Vicente Sanchis Orduña,Jesús Arribas Seijas,Pedro Escartín Morán,Manuel Vallés,Francisco Villanueva Calonge,Julio Ostalé Gómez,Ángel Castarlenas Mora,Jesús Arribas Seijas,José María Steimborn Ludeuvik,Julio Ostalé Gómez,Luis Vicente Sanchis Orduña,Pedro Vicente Saturnino Vallana Jeanguenat,Antonio Jáuregui Ansó,Ramón Melcón Bartolomé,José María Steimborn Ludeuvik,Luis Medina Toledo,Luis Vicente Sanchis Orduña,Estanislao Simón Cabarga,José Pujol,Manuel Vallés,Pedro Vicente Saturnino Vallana Jeanguenat,Jesús Elizari Navarlaz,,,,,,,,,,,,,,,,,,,,,,
1934-35,Espanyol,Juan José Canga-Argüelles Ballesteros,Ezequiel Montero Román,Ezequiel Montero Román,Pedro Vicente Saturnino Vallana Jeanguenat,Pedro Vicente Saturnino Vallana Jeanguenat,Ginés Santiago,Tomás Balaguer García,Eduardo Iturralde Gorostiaga,Estanislao Simón Cabarga,Julio Ostalé Gómez,José Villaverde Fernández,Luis del Campo Echevarría,Lorenzo Torres Martín,Pedro Escartín Morán,Luis Iglesias Gracia,Luis Vicente Sanchis Orduña,Pedro Vicente Saturnino Vallana Jeanguenat,Tomás Balaguer García,Luis Iglesias Gracia,Ramón Melcón Bartolomé,Pedro Vicente Saturnino Vallana Jeanguenat,Luis del Campo Echevarría,,,,,,,,,,,,,,,,,,,,,,
1934-35,Valencia,Juan José Canga-Argüelles Ballesteros,José María Steimborn Ludeuvik,Guillermo Comorera Gatuellas,Pedro Escartín Morán,Agustín Vilalta Bars,Manuel Vallés,Agustín Cruella Tena,Jesús Arribas Seijas,Ángel Castarlenas Mora,Pedro Escartín Morán,Eduardo Iturralde Gorostiaga,Luis del Campo Echevarría,Agustín Cruella Tena,Guillermo Comorera Gatuellas,Ángel Castarlenas Mora,Lorenzo Torres Martín,Guillermo Comorera Gatuellas,Luis del Campo Echevarría,José Pujol,Ángel Castarlenas Mora,Estanislao Simón Cabarga,Juan José Canga-Argüelles Ballesteros,,,,,,,,,,,,,,,,,,,,,,
1934-35,Racing de Santander,Darío Zabala Emparanza,Jesús Arribas Seijas,José María Steimborn Ludeuvik,Pedro Vicente Saturnino Vallana Jeanguenat,Pedro Escartín Morán,Juan José Canga-Argüelles Ballesteros,Agustín Cruella Tena,Antonio Jáuregui Ansó,Pedro Escartín Morán,Antonio Jáuregui Ansó,Juan José Canga-Argüelles Ballesteros,Guillermo Comorera Gatuellas,Antonio Jáuregui Ansó,José María Steimborn Ludeuvik,Luis Iglesias Gracia,Pedro Escartín Morán,Eduardo Iturralde Gorostiaga,Luis del Campo Echevarría,Isaac Fernández,Pedro Vicente Saturnino Vallana Jeanguenat,Julio Ostalé Gómez,Eduardo Iturralde Gorostiaga,,,,,,,,,,,,,,,,,,,,,,
1934-35,Real Sociedad,Darío Zabala Emparanza,Eduardo Iturralde Gorostiaga,Juan José Canga-Argüelles Ballesteros,Agustín Vilalta Bars,Luis Vicente Sanchis Orduña,Manuel Vallés,Ángel Castarlenas Mora,Eloy Hernández Areces,Estanislao Simón Cabarga,Ángel Castarlenas Mora,Jesús Arribas Seijas,Guillermo Comorera Gatuellas,Luis Medina Toledo,Manuel Vallés,Ramón Melcón Bartolomé,Eduardo Iturralde Gorostiaga,Guillermo Comorera Gatuellas,Estanislao Simón Cabarga,Ezequiel Montero Román,Ramón Melcón Bartolomé,Jesús Arribas Seijas,Lorenzo Torres Martín,,,,,,,,,,,,,,,,,,,,,,
1934-35,Arenas,Julio Ostalé Gómez,José María Steimborn Ludeuvik,Antonio Jáuregui Ansó,Agustín Vilalta Bars,Francisco Villanueva Calonge,Ramón Melcón Bartolomé,Tomás Balaguer García,Manuel Vallés,Julio Ostalé Gómez,Antonio Jáuregui Ansó,Estanislao Simón Cabarga,Tomás Balaguer García,Agustín Cruella Tena,Juan José Canga-Argüelles Ballesteros,Ramón Melcón Bartolomé,Luis Medina Toledo,Antonio Jáuregui Ansó,Tomás Balaguer García,Darío Zabala Emparanza,Ricardo Álvarez Lobo,Julio Ostalé Gómez,José Villaverde Fernández,,,,,,,,,,,,,,,,,,,,,,
1935-36,Athletic Club,Pedro Escartín Morán,Julio Ostalé Gómez,Jesús Arribas Seijas,Estanislao Simón Cabarga,Guillermo Comorera Gatuellas,Antonio Arrillaga Izaguirre,Juan José Canga-Argüelles Ballesteros,Julio Ostalé Gómez,Pedro Escartín Morán,Agustín Vilalta Bars,Jesús Arribas Seijas,Pedro Escartín Morán,Guillermo Comorera Gatuellas,Eloy Hernández Areces,Luis Vicente Sanchis Orduña,Estanislao Simón Cabarga,Ángel Castarlenas Mora,Antonio Jáuregui Ansó,Julio Ostalé Gómez,Eloy Hernández Areces,Agustín Vilalta Bars,Guillermo Comorera Gatuellas,,,,,,,,,,,,,,,,,,,,,,
1935-36,Real Madrid,Emilio Soliva López,Antonio Crespo Orradre,Pedro Escartín Morán,Manuel Ocaña Nieto,Luis Vicente Sanchis Orduña,Juan Armengol Buxems,Pedro Vicente Saturnino Vallana Jeanguenat,Jesús Arribas Seijas,Alfredo Nieto Menéndez,Agustín Vilalta Bars,Julio Ostalé Gómez,Luis Medina Toledo,Eduardo Iturralde Gorostiaga,Luis Iglesias Gracia,Jesús Arribas Seijas,Antonio Arrillaga Izaguirre,Pedro Vicente Saturnino Vallana Jeanguenat,Emilio Soliva López,José María Steimborn Ludeuvik,Eduardo Iturralde Gorostiaga,Agustín Vilalta Bars,Emilio Soliva López,,,,,,,,,,,,,,,,,,,,,,
1935-36,Real Oviedo,Pedro Escartín Morán,Lorenzo Torres Martín,Eduardo Iturralde Gorostiaga,Darío Zabala Emparanza,Celestino Rodríguez Mato,Ricardo Álvarez Lobo,Plácido González Díaz,Jesús Arribas Seijas,José Villaverde Fernández,Estanislao Simón Cabarga,José María Steimborn Ludeuvik,Pedro Escartín Morán,Luis Iglesias Gracia,Jesús Arribas Seijas,Eduardo Iturralde Gorostiaga,Agustín Vilalta Bars,Julio Ostalé Gómez,Luis Vicente Sanchis Orduña,José María Steimborn Ludeuvik,Julio Ostalé Gómez,Jesús Arribas Seijas,Celestino Rodríguez Mato,,,,,,,,,,,,,,,,,,,,,,
1935-36,Racing de Santander,Plácido González Díaz,Ricardo Álvarez Lobo,Ramón Melcón Bartolomé,Darío Zabala Emparanza,Eduardo Iturralde Gorostiaga,Juan Armengol Buxems,Eloy Hernández Areces,Julio Ostalé Gómez,Pedro Vicente Saturnino Vallana Jeanguenat,Jesús Arribas Seijas,Luis Iglesias Gracia,José María Steimborn Ludeuvik,Tomás Balaguer García,Eloy Hernández Areces,Eduardo Iturralde Gorostiaga,Luis Iglesias Gracia,Pedro Vicente Saturnino Vallana Jeanguenat,Guillermo Comorera Gatuellas,Julio Ostalé Gómez,Ricardo Álvarez Lobo,Plácido González Díaz,Ramón Melcón Bartolomé,,,,,,,,,,,,,,,,,,,,,,
1935-36,Barcelona,Ramón Melcón Bartolomé,Eduardo Iturralde Gorostiaga,Luis Iglesias Gracia,Julio Ostalé Gómez,Eduardo Iturralde Gorostiaga,Ricardo Álvarez Lobo,Pedro Vicente Saturnino Vallana Jeanguenat,Tomás Balaguer García,Pedro Escartín Morán,Luis Vicente Sanchis Orduña,Juan José Canga-Argüelles Ballesteros,Tomás Balaguer García,Pedro Vicente Saturnino Vallana Jeanguenat,Julio Ostalé Gómez,Manuel Álvarez Corriols,Luis Iglesias Gracia,Julio Ostalé Gómez,Emilio Soliva López,Pedro Vicente Saturnino Vallana Jeanguenat,Eloy Hernández Areces,Antonio Crespo Orradre,Tomás Balaguer García,,,,,,,,,,,,,,,,,,,,,,
1935-36,Hércules,Emilio Soliva López,Darío Zabala Emparanza,Jesús Arribas Seijas,Ricardo Álvarez Lobo,Celestino Rodríguez Mato,Tomás Balaguer García,Ángel Castarlenas Mora,Ramón Melcón Bartolomé,Ricardo Álvarez Lobo,Jesús Arribas Seijas,Juan José Canga-Argüelles Ballesteros,Luis Medina Toledo,Luis Vicente Sanchis Orduña,Eloy Hernández Areces,Pedro Escartín Morán,Agustín Vilalta Bars,Emilio Soliva López,Jesús Arribas Seijas,Agustín Vilalta Bars,Ramón Melcón Bartolomé,Plácido González Díaz,Tomás Balaguer García,,,,,,,,,,,,,,,,,,,,,,
1935-36,Betis,Juan José Canga-Argüelles Ballesteros,Julio Ostalé Gómez,Eduardo Iturralde Gorostiaga,Ricardo Álvarez Lobo,Pedro Escartín Morán,Emilio Soliva López,Jesús Arribas Seijas,Ángel Castarlenas Mora,Pedro Vicente Saturnino Vallana Jeanguenat,Luis Vicente Sanchis Orduña,Julio Ostalé Gómez,Antonio Jáuregui Ansó,Guillermo Comorera Gatuellas,Jesús Arribas Seijas,Pedro Escartín Morán,Juan José Canga-Argüelles Ballesteros,Agustín Vilalta Bars,Ramón Melcón Bartolomé,Luis Medina Toledo,Ricardo Álvarez Lobo,Antonio Crespo Orradre,Emilio Soliva López,,,,,,,,,,,,,,,,,,,,,,
1935-36,Valencia,Agustín Vilalta Bars,Ricardo Álvarez Lobo,Luis Iglesias Gracia,Manuel Ocaña Nieto,Juan José Canga-Argüelles Ballesteros,Antonio Arrillaga Izaguirre,Jesús Arribas Seijas,Ramón Melcón Bartolomé,Julio Ostalé Gómez,Eduardo Iturralde Gorostiaga,José María Steimborn Ludeuvik,Ramón Melcón Bartolomé,Tomás Balaguer García,Julio Ostalé Gómez,Jesús Arribas Seijas,Eduardo Iturralde Gorostiaga,Ángel Castarlenas Mora,Ramón Melcón Bartolomé,Agustín Vilalta Bars,Darío Zabala Emparanza,Eduardo Iturralde Gorostiaga,Celestino Rodríguez Mato,,,,,,,,,,,,,,,,,,,,,,
1935-36,Espanyol,Ramón Melcón Bartolomé,Antonio Crespo Orradre,Luis Vicente Sanchis Orduña,Estanislao Simón Cabarga,Pedro Escartín Morán,Tomás Balaguer García,Plácido González Díaz,Antonio Jáuregui Ansó,Julio Ostalé Gómez,José María Steimborn Ludeuvik,Luis Iglesias Gracia,Tomás Balaguer García,Eduardo Iturralde Gorostiaga,Pedro Vicente Saturnino Vallana Jeanguenat,Luis Vicente Sanchis Orduña,Juan José Canga-Argüelles Ballesteros,Emilio Soliva López,Luis Vicente Sanchis Orduña,Estanislao Simón Cabarga,Darío Zabala Emparanza,Luis Iglesias Gracia,Ramón Melcón Bartolomé,,,,,,,,,,,,,,,,,,,,,,
1935-36,Sevilla,Agustín Vilalta Bars,Lorenzo Torres Martín,Ramón Melcón Bartolomé,Julio Ostalé Gómez,Luis Vicente Sanchis Orduña,Pedro Escartín Morán,Juan José Canga-Argüelles Ballesteros,Ángel Castarlenas Mora,Ricardo Álvarez Lobo,José María Steimborn Ludeuvik,Emilio Soliva López,Ramón Melcón Bartolomé,Luis Iglesias Gracia,Eloy Hernández Areces,Manuel Álvarez Corriols,Antonio Arrillaga Izaguirre,Pedro Escartín Morán,Antonio Jáuregui Ansó,Luis Medina Toledo,Ramón Melcón Bartolomé,Luis Iglesias Gracia,Jesús Arribas Seijas,,,,,,,,,,,,,,,,,,,,,,
1935-36,Atlético de Madrid,Plácido González Díaz,Eduardo Iturralde Gorostiaga,Pedro Escartín Morán,Francisco Villanueva Calonge,Guillermo Comorera Gatuellas,Emilio Soliva López,Ángel Castarlenas Mora,Antonio Jáuregui Ansó,José Villaverde Fernández,Eduardo Iturralde Gorostiaga,Emilio Soliva López,José María Steimborn Ludeuvik,Pedro Vicente Saturnino Vallana Jeanguenat,Luis Iglesias Gracia,Domingo Espelta Mussons,Estanislao Simón Cabarga,Agustín Vilalta Bars,Jesús Arribas Seijas,Estanislao Simón Cabarga,Julio Ostalé Gómez,Eduardo Iturralde Gorostiaga,Jesús Arribas Seijas,,,,,,,,,,,,,,,,,,,,,,
1935-36,Osasuna,Juan José Canga-Argüelles Ballesteros,Darío Zabala Emparanza,Luis Vicente Sanchis Orduña,Francisco Villanueva Calonge,Juan José Canga-Argüelles Ballesteros,Pedro Escartín Morán,Eloy Hernández Areces,Tomás Balaguer García,Alfredo Nieto Menéndez,Estanislao Simón Cabarga,Jesús Arribas Seijas,Antonio Jáuregui Ansó,Luis Vicente Sanchis Orduña,Pedro Vicente Saturnino Vallana Jeanguenat,Domingo Espelta Mussons,Eduardo Iturralde Gorostiaga,Pedro Escartín Morán,Guillermo Comorera Gatuellas,Pedro Vicente Saturnino Vallana Jeanguenat,Eduardo Iturralde Gorostiaga,Jesús Arribas Seijas,Guillermo Comorera Gatuellas,,,,,,,,,,,,,,,,,,,,,,
